id	text	source	keyword_cat	ws_label	gpt_label	llama_label	tier	final_label	method	human_verified
2334	قليل من ڪثير الله اڪبر ولا نامت اعين الجبناء ڪاڪي_اخضر جيش_واحد_شعب_واحد الجيش_صاحي معرڪة_الڪرامة انهاء_التمرد الخرطوم_مقبرة_الجنجويد	war_corpus	hate_political	HATE	HATE	HATE	1	HATE	full_agreement	
2338	المشتركة مدرسه متكمل اركان الاخلاق،،،، رسالتك وصلت يا كمرد الوطنية،،،، المشتركه_فوق مورااال_فوق مشتركة_صمام_امان_السودان المشتركه_سم_الجنجويد	war_corpus	violence_incitement	HATE	HATE	HATE	1	HATE	full_agreement	
2340	دك معسكر الحركة الشعبية بجبال النوبة	war_corpus	hate_tribal	OFFENSIVE	HATE	HATE	2	HATE	majority_vote	
2345	#الأُبيض_تنزف رخيتو القاش وسويتو العوج واللوم بقيتو عبيد حميدتي مدنقرين بالكوم بعد ماكنتو فرسان البتجري دموم هسي الكاكي فيكم زي قميص النوم #مدن_السودان_تنتفض	old_twitter	hate_tribal	OFFENSIVE	HATE	HATE	2	HATE	majority_vote	
2359	اللهم انهم انتهكو الحرمات في الشهر الفضيل اللهم انهم قتلو عبادك ياارب ارنا عجائب قدرتك اللهم زلزلهم اللهم ابطش بهم حسبي الله ونعم الوكييل	war_corpus	profanity	OFFENSIVE	HATE	HATE	2	HATE	majority_vote	
2369	هجرة الجنجا من الازهري للضعين كداري تابعونا على الرابط قناة التلغرام _ قناة الواتساب	war_corpus	violence_incitement	HATE	HATE	HATE	1	HATE	full_agreement	
2372	تكون كوز فترة بيترك أثر صعب التخلص منه	old_twitter	hate_political	OFFENSIVE	HATE	NEUTRAL	3	HATE	gpt_tiebreaker	
2377	الجنجويد في جنوب الخرطوم بل جد	war_corpus	hate_tribal	HATE	HATE	HATE	1	HATE	full_agreement	
2381	سودان بدون كيزان رصاصة حية يا شعبا لهبا ثوريتك سلمية تسقط بس سماني هجو عسكر الشعب حبيبي و شرياني مش كدا يا وداد من افضل اغاني الثورة	old_twitter	hate_political	OFFENSIVE	HATE	NEUTRAL	3	HATE	gpt_tiebreaker	
2386	دار حامد، المجانين، الحمر، الكبابيش ، الكواهله وباقي قبائل كردفان كتفا بكتف مع الدراعة لكنس الاوباش من ارض كردفان كردفان_حرة	war_corpus	hate_tribal	NEUTRAL	HATE	HATE	2	HATE	majority_vote	
2387	مستواهم بعيد اوسخ زول م بحصلهم ياخ ديل الكافر احسن منهم على الاقل بحترم دينو وعندو امانه اما ديل فاتو مكان بعيد من االوساخه وما بتحصلو	war_corpus	religious_sectarian	OFFENSIVE	HATE	HATE	2	HATE	majority_vote	
2389	نائب رئيس مجلس السيادة محمد حمدان دقلو المعروف بحميرتي يتكفل بعلاج مصابي ثورة ديسمبر حميرتي و قواته الهمجية هم من قتلو و اصابو و اغتصبو علاج الضحية لا يكفي لتلميع وجهك القذر و يجب ان تحاسب انت و مليشيتك	war_corpus	violence_reporting	HATE	HATE	OFFENSIVE	2	HATE	majority_vote	
2402	مسيرات الجيش تفتك بالمليشيا ي حسن قوم كنتقدر معركة_الكرامة لا_تبيعوا_دياركم	war_corpus	violence_incitement	HATE	HATE	HATE	1	HATE	full_agreement	
2409	نظافة ام القرى من الجرذان المخانيث كيكلاب زخيرة تراب اكسح امسح كلنا_جيش كلنا_درع تحرير_ولاية_الجزيرة تحرير_غرب_البطانة بل_بس	war_corpus	dehumanizing	OFFENSIVE	HATE	HATE	2	HATE	majority_vote	
2410	قتلوك الناس القصر الناس ألمافونين الناس البالا مغطي الساسه المبيوعين قتلوك خدم الرأسمال ي زول ي عاتي ي زين الفرحوا الأمريكان والربحو تجار الدين قتلوك وكان قاصدين في زاتك ناس تانين الناس ام عرقا يجهر السرها يوم حيبين #تسقط_بس #موكب17مارس	old_twitter	revolution_terms	NEUTRAL	HATE	HATE	2	HATE	majority_vote	
2423	عاااااااجل اللواء حسن ابو زيد يطلب ويستفذ الرشايدة ليدعمو التمرد طالب اللواء حسن ابو زيد الرشايدة عدم دعم القوات المسلحة مع استفزاز واضح ليحضهم لدعم التمرد بذكره لفظة انتو مهرباتيه مصادر محلية	war_corpus	hate_tribal	NEUTRAL	HATE	OFFENSIVE	3	HATE	gpt_tiebreaker	
2425	اللهم انت ربي لا اله الا انت خلقتني وانا عبدك وانا على عهدك ووعدك ما استطعت اعوذ بك من شر ما صنعت ابوء لك بنعمتك علي وابوء بذنبي فاغفر لي فانه لا يغفر الذنوب الا انت معركة_الكرامة جيش_واحد_شعب_واحد الخرطوم_مقبرة_الجنجويد رابط قناة معركة	war_corpus	violence_incitement	HATE	HATE	HATE	1	HATE	full_agreement	
2427	بتسرقوا ليهم في حاجات الناس ديل	war_corpus	violence_reporting	NEUTRAL	HATE	HATE	2	HATE	majority_vote	
2432	النيل الازرق ماف حاجة ، الجماعة بعد رفعوا تمام بوط قاعدين ، لكن برضو سا سعادتك عندك الدالي و المزموم لا بد منها ، الجنجويد ما ياخدوا راحتهم _ لو وصلت للنهاية لايكك و شيرك بحافظوا على الصفحة تابعونا على الرابط قناة التلغرام _ قناة الواتساب	war_corpus	hate_tribal	HATE	HATE	NEUTRAL	2	HATE	majority_vote	
2437	#موكب6ابريل أين الملوكُ ومن بالأرض قد عَمَروا قد فارقوا ما بَنَوا فيها وما عَمَروا أين العساكِرُ ما ردَّت وما نَفَعت وأين ما جَمَعوا فيها وما ادَّخروا أتاهُمُ أمر رَبِّ العرشِ في عَجَلٍ لم يُنْجِهِم منه لا مالٌ ولا وَزَرُ ولكم في بوتفليقه عبره يا كيزان #تسقط_بس #الشارع_بس	old_twitter	profanity	HATE	HATE	OFFENSIVE	2	HATE	majority_vote	
2438	المتعاونون الخونة مع المليشيا الارهابية من اكبر المهددات الامنية التي تواجه السلطات ، واحد اهم اسباب اطالة امد الحرب الى الان السودان	war_corpus	hate_political	OFFENSIVE	HATE	NEUTRAL	3	HATE	gpt_tiebreaker	
2446	الجموعية اليوم تقفيل فل للطريق الغربي ممنو؏ مرور الجنجويد والمرتزقة	war_corpus	hate_tribal	HATE	HATE	HATE	1	HATE	full_agreement	
2448	فطائس الجنجويد في محطة لستك السامراب بعد قليل	war_corpus	hate_tribal	HATE	HATE	NEUTRAL	2	HATE	majority_vote	
2450	يا سيد حعتبرك ما عارف وحوريك، حرب الردة قامت عشان في قبائل عربيه اتمردت علي النظام الحاكم واعلنوا الانفصال وأنهم م حدفعوا لبيت مال المسلمين، فهنا كان في خطر علي الامن القومي للدوله، فطلعت جيوش للمرتدين فكانوا قبل الحرب بخيروهم في البختار يرجع الدوله وفي البحارب	old_twitter	hate_political	OFFENSIVE	HATE	NEUTRAL	3	HATE	gpt_tiebreaker	
2467	بالمنطق البسيط، الله ليس بظلام العبيد، ولن يسلط ظالم علي قوم صالح، فحين يكثر الفساد يُمكِن المترفين في الارض فيفسقوا حتى يحق الحق فتدمر، أو يغيروا ما بأنفسهم فيغير الله ما بهم. المترفين جزء من الشعب! وغيرهم الفاسدين السارقين المغتصبين..الخ، كل الأمر أن الله يسلطهم ليدمروا فقط	old_twitter	violence_incitement	HATE	NEUTRAL	HATE	2	HATE	majority_vote	
2477	دا الدين النصيحة الكاتبو في البايو انت عار اساسآ على الانسانية والكرة الارضية خلي الدين الاسلامي.	old_twitter	humanitarian	NEUTRAL	HATE	HATE	2	HATE	majority_vote	
2481	خروج الجنجويد من كل المدن مطلب يجب ان يصاغ ضمن وثيقه الاتفاق وهذا لا يعني عدم المسائله من حميدتي ونازل وتطبيق القانون والهيكله التامه وتسليم السلاح للجيش #نناضل_لانساوم #مدن_السودان_تنتفض #تسقط_بس	old_twitter	hate_tribal	HATE	NEUTRAL	HATE	2	HATE	majority_vote	
2482	الى الاخوة الابطال؛ قال ﷺ ان الله كتب الاحسان على كل شيء، فاذا قتلتم فاحسنوا القتلة، واذا ذبحتم فاحسنوا الذبح، وليحد احدكم شفرته، فليرح ذبيحته صحيح مسلم١٩٥٥، فلا حاجة لكم بالضرب والركل ومخالفة الهدي النبوي، بل رصاصة واحدة في الراس كافية، ولا تتعبوا في اسرهم وتعليفهم	war_corpus	violence_reporting	OFFENSIVE	HATE	NEUTRAL	3	HATE	gpt_tiebreaker	
2485	عاجل قوات الدعم السريع في قوات الانقلابيين شنت هجوما بربريا على مباني سك العملة بسلاح الطيران مخلفا دمارا شاملا بربري حار؟ حرقكم قولو حرقني صراخ الدعامة يضرب اذني اديون كدي	war_corpus	neutral_news	HATE	HATE	NEUTRAL	2	HATE	majority_vote	
2494	ذكراك حتفضل حية خالده في وجدان كل سوداني ومازلنا على العهد سودان جديد خالي من الخونة والعملاء	war_corpus	hate_political	OFFENSIVE	HATE	HATE	2	HATE	majority_vote	
2502	هلاك الجنجويدي من اولاد منطقة بوط قريب البيشي محمد الامين الرضي امون كان عنده فديوهات كتيرة بهدد فيها ناس سنار	war_corpus	hate_tribal	HATE	HATE	OFFENSIVE	2	HATE	majority_vote	
2504	تحرير اليوم بارا ام سيالة ام سنط ام قرفة ام كريدم رحيوه والغريق قدام الطوفان اخت داجو اخت البلابسه	war_corpus	profanity	NEUTRAL	HATE	HATE	2	HATE	majority_vote	
2513	ما ذنب النقاب اذا لبسته سارقة وما ذنب اللحية اذا اطلقها فاسد وما ذنب الحج اذا اداه غشاش وما ذنب الصلاة اذا اداها مرتش وهل للعنب ذنب اذا صار خمرا تمسكوا بدينكم وكفاكم تبريرات لا تغني عنكم من الله شيئا	war_corpus	dehumanizing	NEUTRAL	HATE	OFFENSIVE	3	HATE	gpt_tiebreaker	
2519	الله اكبر هلاك القائد الجنجويدي ياسر مرسال، احد اكبر الجنجويد الشفشافة بولاية غرب كردفان مرسال كان احد مصابي معارك بابنوسة ويعد من الحرامية الكبار في غرب كردفان	war_corpus	violence_reporting	HATE	HATE	NEUTRAL	2	HATE	majority_vote	
2528	كمية جنجويد حاولووا التسلل الي سنار بملابس مدنية تم جغمهم فورااااا نصر_من_الله_وفتح_قريب	war_corpus	hate_tribal	HATE	HATE	HATE	1	HATE	full_agreement	
2532	المدينكم ضهرهم ديل زاتو ما تأمنوا ليهم! ما تأمنوا لاي زول	old_twitter	random_no_keyword	NEUTRAL	HATE	OFFENSIVE	3	HATE	gpt_tiebreaker	
2533	متى استعبدتم الناس وقد ولدتهم امهاتهم احرارا (عمر بن الخطاب) #مدن_السودان_تنتفض #تسقط_بس #الشارع_بس	old_twitter	hate_tribal	OFFENSIVE	HATE	NEUTRAL	3	HATE	gpt_tiebreaker	
