text	label
اولاً انت منو عشان تعترض او ما تعترض.. ثانياً المريض ما مريضي زي وضحت دي حالة خارج السودان، والتغريدة غير جادة، فالرجاء وضع جسمك في حالة الإسترخاء.	NEUTRAL
احلى بديهيات و لا ايه	OFFENSIVE
في اي داعي لجملة تثبيت ما تم الاتفاق عليه سابقا.. لانه استمرار التفاوض يعني انه بناء على ما سبق. اعتقد انها رسالة للكيزان.. في انه يدوروها لانهم اعتبروا الاتفاق لاغي وهددوا.. يارب احفظ اخواننا من القتلة الخونة. #لم_تسقط_بعد #اعتصام_القياده_العامه #مدن_السودان_تنتفض	HATE
غاندي التوقيع على الاتفاق الاطاري عملية تكتيكية لقراءة الخبر بالكامل اضغط على الرابط	NEUTRAL
انا الوحيدة الماشافت طه سليمان لابس شنو الليلة؟"	OFFENSIVE
انا مافي بالي اي شي اصلا طول عمري محترم	NEUTRAL
بداية_التصعيد المخاطبة الجماهيرية لتروس زالنجي في السوق الكبير رفضا لتعيين اديب عبدالرحمن يوسف واليا للولاية ٢٨ يوليو ٢٠٢٠م تتخارج_بس Feed generated with FetchRSS	NEUTRAL
سرقة اثار من متحف السودان القومي اللذي يقع في منطقة سيطرة الجنجويد الجزيرة	HATE
عندما أمر أمام أصدقائي ما هو أول انطباع يضعونه في أذهانهم	NEUTRAL
بشرياااات المدنيةةةة بسكويت رويال بقاا يتباع بالملوة سير سير ي حمدوك اتخيلوو بقينا جداد زي كيزان البشير YASEER	OFFENSIVE
بعد مقتل احد جنوده في المنطقة جيش الاحتلال يصدر بيان عاجل لسكان قطاع غزة المتواجدين في منطقة التركمان، اجديدة، وشمال الزيتون بالانتقال الفوري من المنطقة الى مدينة غزة	NEUTRAL
بحري تحييد قائد المنطقة في الشعبية التابع للجنجا بحمد الله	HATE
لياقةولزاج وتقل دم المجلس العسكري في تسليم السلطة ما هي الا تتمة للياقة البشير والكيزان ال سنة الفاتت من عمرنا! ودا ان دل انما يدل على انها لما تسقط بعد ولو سقطت كان ختيتو مصلحة البلد والشعب فوق كل شي واتخارجتو يا لزجين! #تسقط_تالت	OFFENSIVE
#اطردوا_الوزير_المصري #البشير أهل الشمالية شهدوا #الدرع_الأزرق ومصنع كريمة الذي ينتج الكاتشاب النظيفة والغير ملوثة من طماطم معفنة ومدودة	OFFENSIVE
هههههه شكلو النحس اخيرا فك، وانت طيب والقابله علي امانيك يارب	NEUTRAL
حريق يلتهم اكبر سوق للجنجويد في مدي اد التشادية اللهم ذد و بارك حق الحرام	HATE
خاااف من البت البتظبط بالمللي و اعمل ليها الف حساب!	OFFENSIVE
بسم الله اماكن تواجد البنزين والجاز 1 اويل انرجي جبرة تقاطع جبرة خلف الكهرباء الخرطوم بنزين 2 امدرمان شارع الوادي طرمبة بشاير بنزين 3 جبرة تقاطع الاسطبلات جااز طرمبة الكرمت 4 السوق الشعبي الخرطوم بنزين شبه فاضية عربية واحد فقط طرمبة نوافل	NEUTRAL
من قبيل راجي التعليق دا لكن اتوقعتو من ولد والله	OFFENSIVE
في ناس حقيقي بتعاني و بتموت و أجيال ضاعت و حتضيع بسبب النظام ده،إنت ما مقتنع او ما وصلت لقناعة سوء النظام ده أو شايف مافي بديل،تمام حريتك..	NEUTRAL
محلية كرري حملات مكثفة لازالة مواقع الشيشة وبائعات الشاي ومكافحة الظواهر السالبة وازالة العشوائيات تابع قناة السودان علي الواتساب whatsapp com channel 0029VbAeJWtElagyZ8UbnC0E تابع قناة السودان علي تلغرام	NEUTRAL
رمضان أحلى في الإعتصام.. #تسقط_بس #مواكب_مابتتراجع_تاني #يسقطوا_بس	HATE
يا ريت برضو لي ال	OFFENSIVE
_ اعلنت مجموعة قراصنة تطلق على نفسها انونيموس السودان ، مسؤوليتها عن استهداف شبكة رئيسية للهاتف المحمول في اسرائيل وكشف موقع نيتبلوكس عن عطل اصاب شبكة للهاتف المحمول في اسرائيل وافاد الموقع بان الهجوم الالكتروني لمجموعة القراصنة ياتي في اطار حملة لقطع الخدمات عن اهداف اسرائيلية بارزة	NEUTRAL
دقهم دق المرتزقة الجنجويد مشتركة فووق	HATE
خطاب للبعاتي بعد قليل الصوره دي عشان ماتقول لينا انسحاب تكتيكي لانو الجثث دا ماجثث انسحاب دا فجق عديل ي ميت كدي اسمعك تقول انسحاب بس	OFFENSIVE
السلام عليكم متوفر سفترايكسون اميولايف ارتميثر ٨٠ كانديد لبوس امبرازول كبسول بانتوداك حبوب بنسلين مائي بي مويتو اولان ٥ اولان١٠ تامسولين جميع الاصناف غير مسجلة كيتوفين شراب	NEUTRAL
اسي عليك الله ربنا دا بستفيد شنو لمن يخلقني في السودان واتعزب كده لمن اقول واي ولمن اموت تاني يعزبني اسالو لمن تقابلو	NEUTRAL
اسراء لي كدا حبيبتي دمعة شنو الله مرقك إنتي	NEUTRAL
لم يتجاهلها منذ اصطدامه بها في ذلك اليوم ، لم يتجاهله طيلة سنوات زواجهما الاسطوري ، حزنت حزنا شديدا ، تحول مع مرور الثواني الى غضب	NEUTRAL
عشان العندنا لسى قايل وشايف انو احنا مرتزقه #تسقط_بس	OFFENSIVE
في كل الفيديوهات بتاعة المظاهرات الناس بتهتف الله أكبر ضد حكومة الله أكبر دي هتافها يا سلام ياخ	NEUTRAL
ولو ما الاحتمال ده، يبقي آخر احتمال، انه حصلت مخالفات اثناء فض الاعتصام، بتوجيهات من الضابط المسؤول عن فض الاعتصام، هو خالف التعليمات واعطى الجنود اوامر غير التعليمات الادوها ليو، دي كل الاحتمالات، ليه نحن في (فض الاعتصام) مركزين عن الجنجويد بس؟ ليه الناس ما تخت الصورة كامله	HATE
قال تعالي ولما برزوا لجالوت وجنوده قالوا ربنا افرغ علينا صبرا وثبت اقدامنا وانصرنا على القوم الكافرين ٢٥٠ البقرة اللهم نصرا عاجلا وفرجا قريبا	NEUTRAL
ليه بتتنمروا على ناس ما أذوكم بأي طريقة بس لمجرد انهم مختلفين عنكم؟ و بعد ده بكل قوة عين و بكل تناقض بتنادوا بالحرية و السلام و العدالة؟	HATE
عشرين لايك و حأتحفكم برسمة وهمية	NEUTRAL
اتيام ورا بعض براي في برادايس	NEUTRAL
تفاوض منو؟ملاقيط زي ديل ما استحلوا حرمات مواطنين ابرياء عزل؟ حك بس لاخر مليشي مرتزق ابن حرام	HATE
وتحالفه مع #روسيا وفي نفس الوقت لم تجرؤ على تدخل عسكرى، فارسلت عميلها كيرميت روزفلت حفيد الرئيس الامريكى روزفلت،سافر روزفلت إلى إيران واستطاع أن يجند حفنة من الإيرانيين الخونة و قاموا بتنظيم مظاهرات لم تكن كبيرة العدد لإسقاط مصدق في مقابل مبالغ مالية ضخمة وتم الانقلاب على مصدق	NEUTRAL
دي حال كل البنات مع غسيل العدة	NEUTRAL
زيدان رجع بوتفليقة الخليقة قال وااااي الخنزير وباقي الورلات تبعو حيسقطو ويقولو واااااااااي تكعيب #تسقط_بس	OFFENSIVE
‏لا تلعب بمشاعر الأخرين لأنك قد تربح اللعبة، لكن الخطر أن تخسر هذا الشخص مدى الحياة	NEUTRAL
فيديو اخر الهجانة ابوريش الابيض بعد جغم الجنجويد اتجاه بارا ڪاڪي_اخضر جيش_واحد_شعب_واحد الجيش_صاحي معرڪة_الڪرامة انهاء_التمرد الخرطوم_مقبرة_الجنجويد	HATE
